,ETHUSD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
107,ETHUSD_i,1656.89,1663.29,1653.49,1664.49,1658.99,1660.4233333333334,1661.14,1659.5400000000002,9783.0,2021-03-26 21:00:00
108,ETHUSD_i,1663.29,1664.99,1661.29,1673.69,1667.49,1666.6566666666668,1666.24,1665.815,12670.0,2021-03-26 22:00:00
109,ETHUSD_i,1674.29,1683.69,1671.28,1684.99,1678.135,1679.9866666666667,1680.9125,1678.5625,11101.0,2021-03-29 01:00:00
110,ETHUSD_i,1683.69,1686.43,1680.29,1688.29,1684.29,1685.0033333333333,1685.3600000000001,1684.6750000000002,7673.0,2021-03-29 02:00:00
111,ETHUSD_i,1686.43,1684.19,1681.29,1691.39,1686.3400000000001,1685.6233333333337,1685.2650000000003,1685.8250000000003,10091.0,2021-03-29 03:00:00
112,ETHUSD_i,1684.19,1682.89,1676.29,1686.49,1681.3899999999999,1681.89,1682.14,1682.4650000000001,9112.0,2021-03-29 04:00:00
113,ETHUSD_i,1682.89,1694.39,1680.99,1696.99,1688.99,1690.79,1691.69,1688.815,9083.0,2021-03-29 05:00:00
114,ETHUSD_i,1694.39,1695.29,1693.79,1699.49,1696.6399999999999,1696.1899999999998,1695.965,1695.74,6518.0,2021-03-29 06:00:00
115,ETHUSD_i,1695.29,1695.09,1692.79,1700.89,1696.8400000000001,1696.256666666667,1695.9650000000001,1696.015,4883.0,2021-03-29 07:00:00
116,ETHUSD_i,1695.09,1688.09,1684.29,1697.69,1690.99,1690.0233333333333,1689.54,1691.29,8680.0,2021-03-29 08:00:00
117,ETHUSD_i,1688.09,1696.29,1688.09,1696.99,1692.54,1693.79,1694.415,1692.365,6980.0,2021-03-29 09:00:00
118,ETHUSD_i,1696.29,1704.59,1696.09,1707.39,1701.74,1702.6899999999998,1703.165,1701.09,6116.0,2021-03-29 10:00:00
119,ETHUSD_i,1704.69,1737.73,1704.69,1742.09,1723.3899999999999,1728.17,1730.56,1722.3000000000002,14755.0,2021-03-29 11:00:00
120,ETHUSD_i,1737.69,1761.19,1737.69,1768.28,1752.9850000000001,1755.72,1757.0875,1751.2125,19600.0,2021-03-29 12:00:00
121,ETHUSD_i,1761.19,1772.99,1755.53,1774.73,1765.13,1767.75,1769.06,1766.1100000000001,15728.0,2021-03-29 13:00:00
122,ETHUSD_i,1772.99,1764.99,1761.09,1777.49,1769.29,1767.8566666666666,1767.1399999999999,1769.1399999999999,13285.0,2021-03-29 14:00:00
123,ETHUSD_i,1764.99,1776.29,1764.99,1787.49,1776.24,1776.256666666667,1776.265,1773.44,14843.0,2021-03-29 15:00:00
124,ETHUSD_i,1776.29,1782.19,1768.79,1787.99,1778.3899999999999,1779.6566666666665,1780.29,1778.8149999999998,9486.0,2021-03-29 16:00:00
125,ETHUSD_i,1782.19,1781.99,1777.29,1787.19,1782.24,1782.1566666666668,1782.115,1782.165,11628.0,2021-03-29 17:00:00
126,ETHUSD_i,1781.99,1789.38,1761.43,1791.29,1776.3600000000001,1780.7,1782.8700000000001,1781.0225,19655.0,2021-03-29 18:00:00
127,ETHUSD_i,1789.43,1805.89,1778.79,1808.09,1793.44,1797.5900000000001,1799.6650000000002,1795.5500000000002,17826.0,2021-03-29 19:00:00
128,ETHUSD_i,1805.89,1833.09,1802.23,1838.09,1820.1599999999999,1824.47,1826.625,1819.825,24675.0,2021-03-29 20:00:00
129,ETHUSD_i,1833.09,1826.89,1815.79,1836.49,1826.1399999999999,1826.39,1826.515,1828.065,14184.0,2021-03-29 21:00:00
130,ETHUSD_i,1826.89,1814.73,1808.09,1829.39,1818.74,1817.4033333333334,1816.7350000000001,1819.775,12149.0,2021-03-29 22:00:00
131,ETHUSD_i,1814.73,1807.39,1805.39,1817.49,1811.44,1810.0900000000001,1809.4150000000002,1811.25,12297.0,2021-03-29 23:00:00
132,ETHUSD_i,1808.59,1813.09,1807.53,1816.39,1811.96,1812.3366666666668,1812.525,1811.4,9858.0,2021-03-30 01:00:00
133,ETHUSD_i,1813.09,1817.29,1799.39,1823.99,1811.69,1813.5566666666666,1814.49,1813.44,10575.0,2021-03-30 02:00:00
134,ETHUSD_i,1817.29,1810.79,1810.79,1827.99,1819.3899999999999,1816.5233333333333,1815.09,1816.715,11740.0,2021-03-30 03:00:00
135,ETHUSD_i,1810.79,1806.88,1800.49,1811.99,1806.24,1806.4533333333336,1806.5600000000002,1807.5375000000001,9291.0,2021-03-30 04:00:00
136,ETHUSD_i,1806.98,1793.73,1787.89,1807.19,1797.54,1796.2699999999998,1795.6349999999998,1798.9474999999998,13780.0,2021-03-30 05:00:00
137,ETHUSD_i,1793.68,1797.29,1791.89,1802.49,1797.19,1797.2233333333334,1797.24,1796.3375,8300.0,2021-03-30 06:00:00
138,ETHUSD_i,1797.29,1804.79,1788.29,1813.08,1800.685,1802.0533333333333,1802.7375,1800.8625,11426.0,2021-03-30 07:00:00
139,ETHUSD_i,1804.79,1808.49,1798.79,1808.49,1803.6399999999999,1805.2566666666664,1806.0649999999998,1805.1399999999999,7861.0,2021-03-30 08:00:00
140,ETHUSD_i,1808.49,1817.39,1804.29,1823.49,1813.8899999999999,1815.0566666666666,1815.64,1813.415,11769.0,2021-03-30 09:00:00
141,ETHUSD_i,1817.39,1818.69,1813.79,1824.99,1819.3899999999999,1819.1566666666665,1819.04,1818.715,10409.0,2021-03-30 10:00:00
142,ETHUSD_i,1818.69,1814.69,1804.99,1822.13,1813.56,1813.9366666666665,1814.125,1815.125,13211.0,2021-03-30 11:00:00
143,ETHUSD_i,1814.69,1835.89,1811.79,1837.99,1824.8899999999999,1828.5566666666666,1830.39,1825.0900000000001,14517.0,2021-03-30 12:00:00
144,ETHUSD_i,1835.79,1837.99,1825.09,1847.59,1836.34,1836.89,1837.165,1836.615,14865.0,2021-03-30 13:00:00
145,ETHUSD_i,1837.99,1851.23,1837.79,1851.88,1844.835,1846.9666666666665,1848.0324999999998,1844.7224999999999,8972.0,2021-03-30 14:00:00
146,ETHUSD_i,1851.28,1843.59,1838.89,1851.39,1845.14,1844.6233333333332,1844.365,1846.2875,10426.0,2021-03-30 15:00:00
147,ETHUSD_i,1843.59,1835.23,1833.73,1847.29,1840.51,1838.75,1837.87,1839.96,12406.0,2021-03-30 16:00:00
148,ETHUSD_i,1835.23,1839.39,1828.69,1844.49,1836.5900000000001,1837.5233333333335,1837.9900000000002,1836.9500000000003,12236.0,2021-03-30 17:00:00
149,ETHUSD_i,1839.39,1831.59,1828.79,1843.79,1836.29,1834.7233333333334,1833.94,1835.89,9837.0,2021-03-30 18:00:00
150,ETHUSD_i,1831.48,1831.99,1829.33,1836.99,1833.1599999999999,1832.7699999999998,1832.5749999999998,1832.4474999999998,6939.0,2021-03-30 19:00:00
151,ETHUSD_i,1831.99,1835.59,1831.99,1836.69,1834.3400000000001,1834.756666666667,1834.9650000000001,1834.065,3399.0,2021-03-30 20:00:00
152,ETHUSD_i,1835.59,1842.93,1835.49,1846.79,1841.1399999999999,1841.7366666666667,1842.035,1840.2,10407.0,2021-03-30 21:00:00
153,ETHUSD_i,1842.93,1858.89,1839.99,1858.89,1849.44,1852.5900000000001,1854.1650000000002,1850.1750000000002,8245.0,2021-03-30 22:00:00
154,ETHUSD_i,1858.89,1841.09,1834.48,1860.09,1847.2849999999999,1845.22,1844.1875,1848.6375,14451.0,2021-03-30 23:00:00
155,ETHUSD_i,1846.19,1841.29,1839.29,1849.49,1844.3899999999999,1843.3566666666666,1842.84,1844.065,8846.0,2021-03-31 01:00:00
156,ETHUSD_i,1841.29,1842.83,1839.69,1845.99,1842.8400000000001,1842.8366666666668,1842.835,1842.45,6888.0,2021-03-31 02:00:00
157,ETHUSD_i,1842.83,1860.09,1842.29,1860.49,1851.3899999999999,1854.29,1855.74,1851.425,11666.0,2021-03-31 03:00:00
158,ETHUSD_i,1860.09,1850.79,1847.69,1864.09,1855.8899999999999,1854.1899999999998,1853.34,1855.665,7084.0,2021-03-31 04:00:00
159,ETHUSD_i,1850.79,1841.33,1840.79,1850.79,1845.79,1844.3033333333333,1843.56,1845.925,8886.0,2021-03-31 05:00:00
160,ETHUSD_i,1841.28,1823.39,1812.53,1841.49,1827.01,1825.8033333333333,1825.2,1829.6725,15884.0,2021-03-31 06:00:00
161,ETHUSD_i,1823.39,1825.79,1817.29,1828.18,1822.7350000000001,1823.7533333333333,1824.2625,1823.6625000000001,11105.0,2021-03-31 07:00:00
162,ETHUSD_i,1825.79,1832.89,1821.29,1833.99,1827.6399999999999,1829.39,1830.265,1828.49,7113.0,2021-03-31 08:00:00
163,ETHUSD_i,1832.89,1856.09,1829.79,1857.19,1843.49,1847.6899999999998,1849.79,1843.99,13821.0,2021-03-31 09:00:00
164,ETHUSD_i,1856.09,1814.43,1806.29,1857.59,1831.94,1826.1033333333335,1823.1850000000002,1833.6000000000001,21678.0,2021-03-31 10:00:00
165,ETHUSD_i,1814.53,1807.59,1772.28,1817.23,1794.755,1799.0333333333335,1801.1725000000001,1802.9075,36305.0,2021-03-31 11:00:00
166,ETHUSD_i,1807.48,1807.49,1799.99,1813.79,1806.8899999999999,1807.09,1807.1899999999998,1807.1875,14169.0,2021-03-31 12:00:00
167,ETHUSD_i,1807.49,1800.73,1785.08,1812.19,1798.635,1799.3333333333333,1799.6825,1801.3725,19081.0,2021-03-31 13:00:00
168,ETHUSD_i,1800.73,1808.99,1799.93,1810.49,1805.21,1806.47,1807.1,1805.0349999999999,12340.0,2021-03-31 14:00:00
169,ETHUSD_i,1808.99,1815.59,1797.89,1819.49,1808.69,1810.99,1812.14,1810.49,15830.0,2021-03-31 15:00:00
170,ETHUSD_i,1815.59,1828.49,1814.29,1832.99,1823.6399999999999,1825.2566666666664,1826.0649999999998,1822.84,10869.0,2021-03-31 16:00:00
171,ETHUSD_i,1828.63,1834.49,1824.79,1838.89,1831.8400000000001,1832.7233333333334,1833.165,1831.7,10637.0,2021-03-31 17:00:00
172,ETHUSD_i,1834.49,1849.49,1833.29,1852.89,1843.0900000000001,1845.2233333333334,1846.29,1842.54,16881.0,2021-03-31 18:00:00
173,ETHUSD_i,1849.49,1844.79,1838.79,1858.89,1848.8400000000001,1847.49,1846.815,1847.99,15850.0,2021-03-31 19:00:00
174,ETHUSD_i,1844.79,1851.99,1843.79,1854.49,1849.1399999999999,1850.09,1850.5649999999998,1848.7649999999999,10019.0,2021-03-31 20:00:00
175,ETHUSD_i,1851.99,1891.89,1850.43,1894.09,1872.26,1878.8033333333333,1882.075,1872.1,18873.0,2021-03-31 21:00:00
176,ETHUSD_i,1891.89,1899.29,1891.89,1916.79,1904.3400000000001,1902.6566666666668,1901.815,1899.9650000000001,28877.0,2021-03-31 22:00:00
177,ETHUSD_i,1899.23,1938.69,1892.48,1939.49,1915.9850000000001,1923.5533333333333,1927.3375,1917.4724999999999,22141.0,2021-03-31 23:00:00
178,ETHUSD_i,1929.29,1905.29,1905.29,1934.09,1919.69,1914.89,1912.49,1918.49,18453.0,2021-04-01 01:00:00
179,ETHUSD_i,1905.19,1918.39,1902.29,1923.49,1912.8899999999999,1914.7233333333334,1915.64,1912.3400000000001,16067.0,2021-04-01 02:00:00
180,ETHUSD_i,1918.39,1930.79,1918.39,1937.43,1927.91,1928.8700000000001,1929.3500000000001,1926.2500000000002,17920.0,2021-04-01 03:00:00
181,ETHUSD_i,1930.69,1939.19,1922.79,1939.79,1931.29,1933.9233333333334,1935.2400000000002,1933.1150000000002,9022.0,2021-04-01 04:00:00
